title,updateTimestamp,content,relatedStocks,relatedInfos,date,trade_date
,2024-07-31 11:58:56,格隆汇7月31日｜日元兑美元涨破152关口，此前日本央行宣布加息至0.25%。,JPY,,2024-07-31 03:58:56,20240801
机构：日本加息15BP 美日跌势剧烈但可能是短暂的,2024-07-31 11:59:52,格隆汇7月31日｜在日本央行将利率上调15个基点后，美元兑日元USD/JPY已跌破疲软止损位，跌至16周低点。机构分析认为，下跌是剧烈的，但可能是短暂的。鉴于近期的经济数据喜忧参半，让行长植田和男在稍后的新闻发布会上以完全强硬的态度跟进这一政策步骤将是一项艰巨的任务。,JPY,,2024-07-31 03:59:52,20240801
,2024-07-31 12:25:41,格隆汇7月31日｜欧元/日元上涨0.33%，英镑兑日元上涨0.34%。,JPY,,2024-07-31 04:25:41,20240801
,2024-07-31 12:42:08,格隆汇7月31日｜美元/日元仍在震荡，下跌0.02%，至152.70。,JPY,,2024-07-31 04:42:08,20240801
机构：日本央行可能在明年1月或3月进一步加息,2024-07-31 13:06:01,格隆汇7月31日｜信金中央金库研究所高级经济学家Takumi Tsunoda表示，0.25%的利率仅意味着货币宽松程度的减轻，而不是紧缩政策。与日本当前的经济形势相比，这一利率处于较低水平。日本央行可能会在明年1月或3月进一步加息至0.5%。现今的日本经济似乎适合0.5%的短期利率或1.5%的长期利率。不必担心日元因日本央行的行动而过度走强。相反，让抵押贷款利率略微上升可能会抑制消费者信心，但总体而言，日元结束疲软对小型企业盈利和工人工资的好处将超过负面影响。,JPY,,2024-07-31 05:06:01,20240801
分析师：日本央行购债缩减计划将推动长期收益率曲线趋平,2024-07-31 13:20:04,格隆汇7月31日｜Axa Investment经理Ryutaro Kimura表示，8-9月缩减国债购买计划将超长期日本国债排除在外，收益率曲线趋陡的趋势似乎将出现刹车。“日本央行很可能意识到了这种情况，即不再能指望人寿保险公司为了符合基于经济价值的偿付能力监管要求而对超长期债券有需求。考虑到日本央行购买5-10年期日本国债与25年期或更长期限日本国债之间的长期相关性，以及30年期与10年期的收益率差，日本央行减少购买日本国债，尤其是减少购买长期国债，很可能有助于长期收益率曲线趋平。”,JPY,,2024-07-31 05:20:04,20240801
美元兑日元跌破151,2024-07-31 15:54:39,格隆汇7月31日｜美元兑日元USD/JPY跌势不止，跌破151，为今年4月以来首次，日内跌超1%。,JPY,,2024-07-31 07:54:39,20240801
日本过去一个月的货币干预金额为5.53万亿日元,2024-07-31 18:01:52,"格隆汇7月31日｜日本财政部从6月27日至7月29日期间，日本的货币干预金额达到了5,5348亿日元（366亿美元）。此次市场介入相较于今年4月和5月所实施的9.7万亿日元干预规模有所缩小。具体干预实施日期以及买卖操作预计将于11月进行公布。",JPY,,2024-07-31 10:01:52,20240801
日本公布7月外汇干预数据，显示打击外汇投机的决心,2024-07-31 18:47:16,格隆汇7月31日｜日本在过去一个月内花费了5.5万亿日元（约合366亿美元）来支撑日元，这一数额与此前基于日本央行账户数据和货币经纪商预测得出的估计大致相符。7月份的干预是继4月和5月之后的又一次行动，这表明政府致力于打击外汇投机。最近的干预似乎帮助扭转了日元疲软的趋势，部分原因在于人们猜测日本与美国之间的利率差距将开始缩小。在报告期间，日元经历了两次显著的升值。第一次是在7月12日晚上，当时美国发布的通胀数据低于预期，美元兑日元从161.58迅速跌至157.44。第二次干预可能发生在下一个交易日，当时日元上涨了0.9%。,JPY,,2024-07-31 10:47:16,20240801
日元升破150,2024-07-31 20:23:39,格隆汇7月31日｜美元兑日元一度向下触及150，跌至149.99，日内跌近1.8%。,JPY,,2024-07-31 12:23:39,20240801
美元/日元短暂失守150，各方证据显示日元还有空间上涨,2024-07-31 20:59:04,格隆汇7月31日｜美元兑日元短暂跌破150关口，为3月以来首次，延续了日本央行加息后的涨势。随着美联储会议对该货币对的下一步走势起到主导作用，日元还有可能进一步升值。美国劳动力市场疲软的最新证据使美元跌至日内低点，进一步推动了日元的上涨。如果美联储证实9月降息的预期，美元可能继续下跌。美元兑日元在过去很大程度上跟随美债收益率的变化。但在最近几个月，日元走出了自己的路径。现在日本央行已经加息，而美联储预计很快将暗示降息，看空日元的投资者正在快速平仓。美债收益率下降表明日元还有空间继续上涨。,JPY,,2024-07-31 12:59:04,20240801
美元指数在美联储决议日跌0.4%，7月累跌超1.7%，日元涨穿150关口,2024-08-01 06:35:55,"格隆汇8月1日｜周三（7月31日）纽约尾盘，ICE美元指数下跌0.41%，报104.040点，7月份累计下跌1.76%，期间交投区间为106.126-103.650点。彭博美元指数跌0.56%，报1253.77点，7月份累跌1.24%，期间交投区间为1273.84-1246.65点。
亚洲货币中，美元兑日元跌1.82%，报149.99日元，7月份累跌6.77%，期间交投区间为161.95-149.61日元，整体呈现出震荡下行趋势。欧元兑日元跌1.76%，报162.32日元。7月份累跌5.84%；英镑兑日元跌1.69%，报192.755日元，7月份累跌5.28%。欧元兑美元涨0.12%、7月份累涨1.06%，英镑兑美元涨0.18%、7月份累涨1.65%，美元兑瑞郎跌0.92%、7月份累跌2.30%；商品货币对中，澳元兑美元涨0.10%、7月份累跌1.88%，纽元兑美元涨0.82%、7月份累跌2.5%，美元兑加元跌0.32%、7月份累涨0.92%。",JPY,,2024-07-31 22:35:55,20240801
音频 | 格隆汇8.1盘前要点—港A美股你需要关注的大事都在这,2024-08-01 07:20:21,"格隆汇8月1日｜国际要闻：
1、美联储维持利率不变，纳指收涨2.64%，英伟达大涨近13%；
2、中东地缘局势再度趋紧，WTI原油收盘涨超4%；
3、美联储利率决议及鲍威尔发布会要点：维持利率不变，九月份降息“可能在考虑之中”；
4、CME“美联储观察”：美联储9月降息概率为100%；
5、惠誉：料美联储9月和12月降息；
6、哈尼亚遇刺身亡，哈马斯高官：我们正发动一场解放耶路撒冷的公开战争，并准备为此付出任何代价；
7、消息称伊朗领导人下令对以色列发动直接袭击；
8、消息称美国豁免部份盟友对华晶片设备限制；
9、美国7月ADP就业人数12.2万人，低于预期；
10、日本过去一个月的货币干预金额为5.53万亿日元；
11、澳股收涨1.75%，创历史新高；
12、Meta二季度收入超预期，股价盘后大涨近7%；
13、高通第三财季调整后EPS为2.33美元，高于预期；
14、波罗的海干散货运价指数连续第九个交易日下滑；
大中华区要闻：
1、国务院印发《深入实施以人为本的新型城镇化战略五年行动计划》；
2、国务院：全面放宽城区常住人口300万至500万城市落户条件，推行以经常居住地登记户口制度；
3、国务院：经过5年的努力，常住人口城镇化率提升至接近70%；
4、网信办：围绕网络直播领域虚假和低俗乱象，重点整治五类突出问题；
5、商务部：禁止所有未纳入管制的民用无人机出口用于大规模杀伤性武器扩散、恐怖主义活动或者军事目的；
6、多部门优化调整无人机出口管制措施 9月1日起正式实施；
7、国家药监局印发优化创新药临床试验审评审批试点工作方案，缩短药物临床试验启动用时；
8、离岸人民币7月累涨约730点；
9、香港第二季度GDP同比3.3%，超预期；
10、百强房企前7个月销售总额同比下降40.1%；
11、今日A股博实结上市，港股众淼控股、黑芝麻智能处于申购期；
12、北上资金净买入A股195.8亿元，加仓中国核电、贵州茅台、中国平安；
13、南下资金大肆加仓腾讯21.44亿港元，减仓汇丰控股；
14、公告精选︱埃夫特：拟不超过19亿元投建埃夫特机器人超级工厂暨全球总部项目；丸美股份：董事长拟减持不超过3%股份；
15、公告精选(港股)︱新东方-S(09901.HK)：2024财年第四季度净营收同比上升32.1%至11.37亿美元；
16、A股避雷针︱丸美股份：董事长拟减持不超过3%股份；ST迪马：8月7日终止上市暨摘牌。",JPY,,2024-07-31 23:20:21,20240801
,2024-08-01 08:05:07,格隆汇8月1日｜美元兑日元USD/JPY续刷3月份以来新低，现报149.65，日内跌0.21%。,JPY,,2024-08-01 00:05:07,20240801
日股大跌，日元升至3月来最高水平,2024-08-01 08:20:23,格隆汇8月1日｜日经225指数和日本东证指数均跌2%。日元兑美元上涨0.4%至149.55，为3月以来最高水平。昨日日本央行利率决议中将利率提高至0.25%左右，并公布了削减购债的计划。,JPY,,2024-08-01 00:20:23,20240801
中信证券：日本四季度还将加息一次至0.5%,2024-08-01 08:31:20,格隆汇8月1日｜中信证券研报称，日本央行在7月货币政策会议超预期加息15bps，宣布将逐季减少每月购买日债规模，下调2024财年的增长与通胀预测、上调2025财年的通胀预测，对经济现状的评估措辞更乐观，更强调增长和价格的上行风险，前瞻指引偏鹰。我们认为日本政府即将重启的能源补贴政策仅会起到暂时延缓而非消除涨价压力的效果，仍预计日银四季度还将加息一次至0.5%左右，日元年内或会小幅升值，建议回避日债，看好日股受益于经济基本面改善的中长期配置价值。,JPY,,2024-08-01 00:31:20,20240801
杰富瑞：美元/日元势将反弹 年底或达160,2024-08-01 08:32:30,格隆汇8月1日｜杰富瑞集团驻纽约全球外汇业务主管Brad Bechtel称，美元兑日元在美联储决策期间未能跌破此前亚洲和欧洲时段的水平，该货币对势将反弹。“我不确定今天看到的任何情况是否足以推动进一步的跌势”，预计美元/日元不会再有很大下行空间。Bechtel预计，受美日利差及投资基金流出影响，未来数周或数月美元/日元可能先筑底，然后升向155，年末料达160。如果对美联储到2025年12月的降息次数预期从目前的七次降到四次或五次，美元指数应会攀升。“若美元指数上涨，美元/日元很难大幅下跌”。,JPY,,2024-08-01 00:32:30,20240801
